Strike price	Vers. num.	Opening price	High	Low	Bid price	Bid volume	Ask price	Ask volume	Diff. to previous day	Last price	Date	Time	Daily settlem. price	Traded contracts	Open interest (adj.)	Open interest date	Last trading day
2,850.00	0	n.a.	n.a.	n.a.	157.10	0	167.80	0	-16.63%	161.90	03/24/2016	18:12:55	161.90	1	2,117	03/18/2016	n.a.
2,825.00	0	n.a.	n.a.	n.a.	174.20	0	186.30	0	-15.83%	179.70	03/24/2016	18:12:55	179.70	0	530	02/26/2016	n.a.
2,800.00	0	n.a.	n.a.	n.a.	192.00	0	205.50	0	-15.16%	198.10	03/24/2016	18:12:55	198.10	1	4,082	03/22/2016	n.a.
2,775.00	0	n.a.	n.a.	n.a.	210.40	0	225.30	0	-14.49%	217.20	03/24/2016	18:12:55	217.20	0	0	02/22/2016	n.a.
2,750.00	0	n.a.	n.a.	n.a.	229.50	0	245.70	0	-13.85%	236.90	03/24/2016	18:12:55	236.90	0	500	03/03/2016	n.a.
2,725.00	0	n.a.	n.a.	n.a.	249.80	0	266.00	0	-13.29%	257.10	03/24/2016	18:12:55	257.10	0	0	02/22/2016	n.a.
2,700.00	0	n.a.	n.a.	n.a.	270.50	0	286.70	0	-12.70%	277.80	03/24/2016	18:12:55	277.80	11	17	03/18/2016	n.a.
2,675.00	0	n.a.	n.a.	n.a.	291.70	0	309.70	0	-12.19%	298.90	03/24/2016	18:12:55	298.90	0	0	02/22/2016	n.a.
2,650.00	0	n.a.	n.a.	n.a.	313.20	0	331.20	0	-11.69%	320.40	03/24/2016	18:12:55	320.40	0	0	02/22/2016	n.a.
2,625.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-11.23%	342.30	03/24/2016	18:12:55	342.30	0	0	02/22/2016	n.a.
2,600.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-10.79%	364.50	03/24/2016	18:12:55	364.50	0	0	02/22/2016	n.a.
2,575.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-10.35%	387.10	03/24/2016	18:12:55	387.10	0	0	02/22/2016	n.a.
2,550.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-9.99%	409.80	03/24/2016	18:12:55	409.80	0	0	02/22/2016	n.a.
2,525.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-9.61%	432.90	03/24/2016	18:12:55	432.90	0	0	02/22/2016	n.a.
2,500.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-9.25%	456.20	03/24/2016	18:12:55	456.20	3	2	03/24/2016	n.a.
2,450.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-8.61%	503.20	03/24/2016	18:12:55	503.20	0	0	02/23/2016	n.a.
2,425.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-8.33%	526.90	03/24/2016	18:12:55	526.90	0	0	02/23/2016	n.a.
2,400.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-8.05%	550.80	03/24/2016	18:12:55	550.80	0	0	02/23/2016	n.a.
2,375.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-7.78%	574.80	03/24/2016	18:12:55	574.80	0	0	02/23/2016	n.a.
2,350.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-7.53%	598.90	03/24/2016	18:12:55	598.90	0	0	02/23/2016	n.a.
2,325.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-7.29%	623.10	03/24/2016	18:12:55	623.10	0	0	02/23/2016	n.a.
2,300.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-7.06%	647.40	03/24/2016	18:12:55	647.40	0	0	02/23/2016	n.a.
2,275.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-6.85%	671.70	03/24/2016	18:12:55	671.70	0	0	02/23/2016	n.a.
2,250.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-6.65%	696.10	03/24/2016	18:12:55	696.10	0	0	02/23/2016	n.a.
2,225.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-6.45%	720.60	03/24/2016	18:12:55	720.60	0	0	02/23/2016	n.a.
2,200.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-6.28%	745.10	03/24/2016	18:12:55	745.10	0	0	02/23/2016	n.a.
2,175.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-6.10%	769.70	03/24/2016	18:12:55	769.70	0	0	02/23/2016	n.a.
2,150.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.93%	794.30	03/24/2016	18:12:55	794.30	0	0	02/23/2016	n.a.
2,125.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.78%	818.90	03/24/2016	18:12:55	818.90	0	0	02/23/2016	n.a.
2,100.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.63%	843.60	03/24/2016	18:12:55	843.60	0	0	02/23/2016	n.a.
2,075.00	0	n.a.	n.a.	n.a.	n.a.	0	n.a.	0	-5.49%	868.30	03/24/2016	18:12:55	868.30	0	0	02/23/2016	n.a.
